district,rps01,rps02,rps03,rps04,rps05,rps06,rps07,rps08,rps09,rps10,rps11,rps12,rps13,rps14,rps15,rps16,rps17,rps18,rps19,rps20,rps21,rps22,rps23,rps24,rps25,rps26,rps27
淡水區,房地(土地+建物),新北市淡水區學府路102巷1~30號,35.57,住,,,1080709,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690711,90.9,3,1,1,有,無,4200000,46205,,0,0,,RPUOMLMJQHOFFEF66EA
鶯歌區,房地(土地+建物)+車位,新北市鶯歌區永和街91~120號,119.92,住,,,1080626,土地1建物1車位2,一層，二層，三層，四層,四層,透天厝,見其他登記事項,鋼筋混凝土造,1060526,375.91,5,4,4,有,有,31270000,83185,坡道平面,54.68,0,,RPVPMLLMPHOFFIF17CA
永和區,房地(土地+建物),新北市永和區永利路211~240號,21.35,住,,,1080620,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,631228,51.89,3,2,2,有,無,2890000,55695,,0,0,親友、員工或其他特殊關係間之交易。;二親等買賣。,RPSOMLMJQHOFFHF56CA
三重區,房地(土地+建物),新北市三重區三和路三段151巷31~60號,25.25,住,,,1080622,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660423,69,3,2,1,有,無,7000000,101449,,0,0,04.含增建或未登記建物。,RPOSMLPJQHOFFGF76CA
三重區,房地(土地+建物),新北市三重區溪尾街5巷1~30號,22,住,,,1080629,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670401,83,3,2,2,有,無,7950000,95783,,0,0,含增建或未登記建物。;,RPOOMLKMPHOFFGF68CA
淡水區,房地(土地+建物),新北市淡水區新民街76巷1~30號,29.44,住,,,1080617,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691009,89.42,3,2,1,有,無,4600000,51443,,0,0,,RPRNMLMLQHOFFEF88CA
新莊區,房地(土地+建物)+車位,新北市新莊區瓊林南路91~120號,98.28,工,,,1080703,土地1建物1車位2,一層，二層，三層，四層,四層,透天厝,見其他登記事項,鋼筋混凝土造,981119,370.89,3,4,4,有,有,24500000,66057,坡道平面,0,0,,RPVPMLSJQHOFFBF96CA
新莊區,房地(土地+建物),新北市新莊區新興街43巷1~30號,31.59,住,,,1080621,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,630815,78.43,3,2,1,有,無,7000000,89252,,0,0,,RPXQMLTLPHOFFBF47CA
板橋區,房地(土地+建物),新北市板橋區國泰街61~90號,3.69,商,,,1080703,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,640328,14.52,1,0,1,有,無,1700000,117080,,0,0,親友、員工或其他特殊關係間之交易。;,RPOPMLLMPHOFFAF28CA
板橋區,房地(土地+建物),新北市板橋區銘傳街1~30號,22.5,住,,,1080629,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,58.37,2,1,1,有,無,6500000,111359,,0,0,含增建或未登記建物。,RPUPMLKMPHOFFAF78CA
板橋區,房地(土地+建物),新北市板橋區復興街31~60號,21.5,住,,,1080628,土地1建物1車位0,四層，平台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,620727,73.56,2,2,1,有,無,7580000,103045,,0,0,含增建或未登記建物。,RPQQMLTLPHOFFAF66CA
土城區,房地(土地+建物),新北市土城區中央路一段262巷31~60號,23.76,住,,,1080705,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680412,76.79,3,2,1,有,無,7050000,91809,,0,0,,RPVOMLTLPHOFFAF96CA
土城區,房地(土地+建物),新北市土城區中央路二段316巷1弄1~30號,28.19,住,,,1080707,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,74.63,3,2,1,有,無,6680000,89508,,0,0,含增建或未登記建物。,RPQNMLKMPHOFFAF18CA
土城區,房地(土地+建物),新北市土城區延壽路113巷1~30號,21.82,住,,,1080618,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671107,64.66,2,1,1,有,無,5680000,87844,,0,0,含增建或未登記建物。權利人地址有難字。,RPPPMLLMPHOFFAF38CA
板橋區,房地(土地+建物),新北市板橋區松江街31~60號,26.75,住,,,1080711,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,81.48,3,2,1,有,無,7600000,93274,,0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLLMPHOFFAF48CA
土城區,房地(土地+建物),新北市土城區中央路一段249巷10弄1~30號,32.93,住,,,1080620,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680210,100.52,5,2,2,有,無,10500000,104457,,0,0,含增建或未登記建物。;,RPOQMLPJQHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區大同街26巷1~30號,23.25,住,,,1080702,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,67.31,3,2,1,有,無,6500000,96568,,0,0,,RPSOMLSJQHOFFAF09CA
板橋區,房地(土地+建物),新北市板橋區大智街71巷22弄31~60號,21.25,住,,,1080618,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640606,61.6,2,1,1,有,無,6400000,103896,,0,0,,RPQOMLOKQHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區光武街1~30號,31.25,住,,,1080629,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,85.41,4,2,1,有,無,10800000,126449,,0,0,含增建或未登記建物。;,RPTQMLMKQHOFFAF88CA
三重區,房地(土地+建物),新北市三重區仁愛街600巷1~30號,17.75,商,,,1080710,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,630412,68.99,2,2,1,有,無,6750000,97840,,0,0,增建或占用範圍:陽台外推,RPTNMLLMPHOFFGF56CA
三重區,房地(土地+建物),新北市三重區仁愛街331~360號,25.75,商,,,1080605,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680112,73,3,0,3,有,無,8000000,109589,,0,0,含增建或未登記建物。;,RPXQMLLMPHOFFGF27CA
三重區,房地(土地+建物),新北市三重區三和路四段20巷61~90號,24.75,住,,,1080702,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,600516,87.13,6,3,2,有,無,7950000,91243,,0,0,,RPWOMLLMPHOFFGF96CA
中和區,房地(土地+建物),新北市中和區景平路493巷12弄1~30號,49.79,住,,,1060916,土地6建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661219,74.76,4,1,1,有,無,9000000,120385,,0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;本案為賣方以土地法34-1條多數決出賣,RPTSMLRLQHOFFHF77CA
土城區,房地(土地+建物),新北市土城區青雲路411巷12弄1~30號,13.56,住,,,1080629,土地2建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681026,42.98,3,1,1,有,無,2370000,55142,,0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLNJRHOFFAF88EA
中和區,房地(土地+建物),新北市中和區華福街42巷1弄1~30號,21.5,住,,,1080606,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670421,78.86,3,2,1,有,無,8350000,105884,,0,0,含增建或未登記建物。權利人共計二人。,RPTQMLKMPHOFFHF96DA
三重區,房地(土地+建物),新北市三重區忠孝路一段21巷18弄1~30號,23.25,住,,,1080629,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650116,76.96,3,2,1,有,無,7150000,92905,,0,0,含增建或未登記建物。,RPSOMLLJQHOFFGF09DA
新店區,房地(土地+建物),新北市新店區大同街1~30號,30.53,住,,,1080622,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690620,56.02,3,2,1,有,無,12000000,214209,,0,0,含增建或未登記建物。,RPPOMLRJQHOFFCF98DA
樹林區,房地(土地+建物),新北市樹林區文化街25巷1弄1~30號,32.75,住,,,1080607,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,87.11,3,2,1,有,無,6200000,71174,,0,0,含增建或未登記建物。;增建為未登記之防空避難室權利人共計2人,RPROMLLJQHOFFIF09CA
永和區,房地(土地+建物),新北市永和區成功路一段121~150號,20.99,住,,,1080607,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,650127,67.28,3,2,1,有,無,6340000,94233,,0,0,含增建或未登記建物。;,RPUSMLPJQHOFFHF47CA
中和區,房地(土地+建物),新北市中和區自立路31~60號,24.11,住,,,1080621,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670915,82.69,3,1,1,有,無,4350000,52606,,0,0,親友、員工或其他特殊關係間之交易。;,RPQPMLLMPHOFFHF56CA
中和區,房地(土地+建物),新北市中和區大仁街10巷9弄31~60號,27.86,住,,,1080625,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661022,69.51,3,1,1,有,無,7200000,103582,,0,0,,RPSPMLLMPHOFFHF76CA
三重區,房地(土地+建物),新北市三重區三和路四段396巷1~30號,26.25,住,,,1080619,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,661219,83,2,2,1,有,無,7800000,93976,,0,0,含增建或未登記建物。;,RPRNMLPKQHOFFGF66CA
金山區,房地(土地+建物),新北市金山區信義路64巷1~30號,67.75,住,,,1080330,土地1建物1車位0,一層，二層，三層，四層,四層,透天厝,住家用,鋼筋混凝土造,840505,169.64,3,2,2,有,無,5800000,34190,,0,0,,RPPNMLQJQHOFFDF78CA
新店區,房地(土地+建物),新北市新店區寶興路31~60號,43.8,工,,,1080625,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),工業用,鋼筋混凝土造,700829,81.84,4,0,4,有,有,8000000,97752,,0,0,,RPXOMLMJQHOFFCF56CA
新店區,房地(土地+建物),新北市新店區中正路301~330號,24.61,住,,,1080707,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,75.4,2,2,1,有,無,8600000,114058,,0,0,含增建或未登記建物。;,RPVNMLLJQHOFFCF78CA
新莊區,房地(土地+建物)+車位,新北市新莊區新樹路511~540號,48.34,工,,,1080722,土地1建物1車位3,一層，二層，三層，四層,四層,透天厝,見其他登記事項,鋼筋混凝土造,981117,199.739999999999,6,2,4,有,有,15000000,75098,坡道平面,0,0,親友、員工或其他特殊關係間之交易。;,RPXRMLQJQHOFFBF17CA
板橋區,房地(土地+建物),新北市板橋區海山路31~60號,27,住,,,1080618,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),見使用執照,鋼筋混凝土加強磚造,790411,80.97,3,1,1,有,無,18500000,228480,,0,0,騎樓外推,RPSNMLMJQHOFFAF38CA
板橋區,房地(土地+建物),新北市板橋區雙十路二段33巷31~60號,43.25,住,,,1080702,土地3建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,71.44,0,1,1,有,無,8500000,118981,,0,0,含增建或未登記建物。,RPRNOLLMPHOFFAF58CA
板橋區,房地(土地+建物),新北市板橋區大觀路二段37巷151~180號,22.71,住,,,1080524,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,70.65,3,2,1,有,無,6100000,86341,,0,0,含頂樓增建及陽台外推。,RPXNMLSKPHOFFAF86CA
新莊區,房地(土地+建物),新北市新莊區民樂街65巷1~30號,33.15,住,,,1080526,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660818,86.15,3,2,1,有,無,7300000,84736,,0,0,,RPPNNLSKPHOFFBF88CA
新店區,房地(土地+建物),新北市新店區光華街5巷31~60號,37.74,住,,,1080625,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680515,81.74,2,2,1,有,無,5400000,66063,,0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLPKPHOFFCF78CA
新店區,房地(土地+建物),新北市新店區中華路54巷1~30號,20.36,住,,,1080618,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,,69.24,2,2,1,有,無,9880000,142692,,0,0,含增建或未登記建物。;,RPXOMLRKPHOFFCF07CA
汐止區,房地(土地+建物),新北市汐止區忠孝東路301~330號,23,住,,,1080605,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680807,81.51,2,2,1,有,無,7000000,85879,,0,0,含增建或未登記建物。;,RPPPMLMKPHOFFDF58CA
汐止區,房地(土地+建物),新北市汐止區新興路1~30號,34.25,商,,,1080618,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,116.29,3,2,2,有,無,8200000,70513,,0,0,,RPSQMLQKPHOFFDF76CA
淡水區,房地(土地+建物)+車位,新北市淡水區中正路二段1~30號,96.46,住,,,1080620,土地1建物1車位1,一層，二層，三層，四層,四層,透天厝,住家用,鋼筋混凝土造,971219,251.99,3,3,3,有,有,17000000,67463,坡道平面,26.76,0,閣樓增建,RPSSMLNKQHOFFEF86CA
三重區,房地(土地+建物),新北市三重區大同北路34巷1~30號,17.61,住,,,1080517,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,621113,40.32,2,1,1,有,無,7000000,173611,,0,0,含增建或未登記建物。;,RPQQMLLKPHOFFGF98CA
蘆洲區,房地(土地+建物),新北市蘆洲區和平路121巷14弄1~30號,20.74,住,,,1080615,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680122,66,2,1,1,有,無,6300000,95455,,0,0,二等親買賣,RPRNMLMKPHOFFGF88CA
蘆洲區,房地(土地+建物),新北市蘆洲區中山一路120巷7弄1~30號,19.83,住,,,1080618,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,640826,66,3,2,2,有,無,6250000,94697,,0,0,含增建或未登記建物。;,RPPRMLMKPHOFFGF09CA
三重區,房地(土地+建物),新北市三重區三和路三段167巷31~60號,22.5,住,,,1080521,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660924,69,3,1,1,有,無,11700000,169565,,0,0,含增建或未登記建物。;,RPWUMLMKPHOFFGF47CA
蘆洲區,房地(土地+建物),新北市蘆洲區光華路151~180號,41.08,住,,,1080530,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680807,85,3,2,1,有,無,7000000,82353,,0,0,,RPSNMLQKPHOFFGF76CA
永和區,房地(土地+建物),新北市永和區保平路111巷2弄1~30號,17.55,商,,,1080605,土地1建物1車位0,一層，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640419,43.22,3,2,2,有,無,5000000,115687,,0,0,親友、員工或其他特殊關係間之交易。;,RPTNMLQKPHOFFHF96CA
中和區,房地(土地+建物),新北市中和區景平路385巷65弄1~30號,38.27,住,,,1080603,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,691018,85.56,3,2,2,有,無,8000000,93502,,0,0,,RPQQMLQKPHOFFHF96CA
中和區,房地(土地+建物),新北市中和區大勇街25巷13弄1~30號,42.51,住,,,1080528,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,610415,112.29,4,2,2,有,無,11380000,101345,,0,0,,RPUPMLNLPHOFFHF07CA
新店區,房地(土地+建物),新北市新店區寶元路二段18巷1~30號,43.44,住,,,1080517,土地2建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,660527,76.6,3,2,1,有,無,8200000,107050,,0,0,含增建或未登記建物。,RPWNMLKLPHOFFCF98DA
中和區,房地(土地+建物),新北市中和區景新街481~510號,25.36,住,,,1080604,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,621022,73.1,3,2,2,有,無,6320000,86457,,0,0,含增建或未登記建物。,RPTRMLLKPHOFFHF96DA
中和區,房地(土地+建物),新北市中和區連城路249巷30弄1~30號,26.21,住,,,1080611,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680718,75.6,3,1,1,有,無,6000000,79365,,0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLMKPHOFFHF09DA
中和區,房地(土地+建物),新北市中和區景平路64巷13弄1~30號,19.46,住,,,1080704,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,650705,43.2,2,1,1,有,無,5000000,115741,,0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLPKPHOFFHF66EA
板橋區,房地(土地+建物),新北市板橋區建國街54巷1~30號,25,住,,,1080530,土地1建物1車位0,一層，平台,四層,公寓(5樓含以下無電梯),住家用,加強磚造,630416,79,3,2,1,有,無,8000000,101266,,0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLPKPHOFFAF58EA
三峽區,房地(土地+建物)+車位,新北市三峽區大德路61~90號,130.23,住,,,1080602,土地3建物1車位1,一層，二層，三層，四層,四層,透天厝,住家用,鋼筋混凝土造,980303,338.98,4,3,3,有,無,29100000,85846,坡道平面,16.45,0,含增建或未登記建物。,RPUPMLPKPHOFFIF37DA
永和區,房地(土地+建物),新北市永和區和平街31~60號,47.78,住,,,1080528,土地7建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,見其他登記事項,630525,116.21,13,0,13,有,無,14200000,122193,,0,0,含增建或未登記建物,RPURMLLJQHOFFHF07DA
淡水區,房地(土地+建物)+車位,新北市淡水區淡金路16巷31~60號,108.04,住,,,1080614,土地1建物1車位2,一層，二層，三層，四層,四層,透天厝,住家用,鋼筋混凝土造,960814,266.55,7,2,4,有,有,16250000,60964,其他,27.94,0,含增建或未登記建物。權利人共二人.,RPVSMLOLPHOFFEF37DA
樹林區,房地(土地+建物),新北市樹林區三福街121巷1~30號,19.93,住,,,1080605,土地2建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660802,71.52,3,1,1,有,無,5200000,72707,,0,0,,RPUQMLMLPHOFFIF17CA
中和區,房地(土地+建物),新北市中和區保健路10巷23弄1~30號,33.65,住,,,1080613,土地1建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630415,84.01,3,1,1,有,無,8750000,104154,,0,0,,RPUNMLRKPHOFFHF17CA
